EmployeeID,Age,PastEmployee,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1229,47,No,Travel_Rarely,Sales,2,4,Life Sciences,4,Female,2,1,Sales Representative,4,Single,3294,1,Yes,18,3,0,3,3,2,3,2,1,2
1230,42,No,Travel_Rarely,Sales,14,2,Medical,3,Female,2,2,Sales Executive,3,Single,6244,7,No,17,3,0,10,6,3,5,4,0,3
1231,31,No,Travel_Rarely,Sales,7,4,Life Sciences,2,Male,2,1,Sales Representative,3,Married,2329,3,No,15,3,0,13,2,4,7,7,5,2
1232,31,No,Non-Travel,Sales,20,2,Marketing,4,Female,3,2,Sales Executive,3,Married,6932,1,No,13,3,1,9,2,2,9,8,0,0
1233,25,Yes,Travel_Rarely,Sales,19,2,Marketing,3,Male,2,1,Sales Representative,2,Married,2413,1,Yes,18,3,3,1,2,3,1,0,0,0
1234,40,No,Travel_Rarely,Sales,10,4,Marketing,1,Male,2,3,Sales Executive,2,Divorced,9705,2,No,12,3,1,11,2,2,1,0,0,0
1235,26,No,Travel_Frequently,Sales,1,3,Medical,3,Male,2,2,Sales Executive,1,Single,4294,1,No,12,3,0,7,2,3,7,7,0,7
1236,19,Yes,Travel_Rarely,Sales,21,3,Other,4,Male,2,1,Sales Representative,2,Single,2121,1,Yes,13,3,0,1,3,4,1,0,0,0
1237,36,Yes,Travel_Rarely,Sales,3,1,Life Sciences,3,Male,2,3,Sales Executive,4,Married,10325,1,Yes,11,3,1,16,6,3,16,7,3,7
1238,37,Yes,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,2,3,Sales Executive,3,Married,10609,5,No,11,3,0,17,2,1,14,1,11,7
1239,29,No,Travel_Frequently,Sales,20,3,Technical Degree,3,Female,3,1,Sales Representative,4,Married,2157,1,No,15,3,1,3,5,3,3,1,0,2
1240,35,No,Travel_Rarely,Sales,18,3,Medical,3,Female,3,2,Sales Executive,3,Married,4601,1,No,16,3,0,5,3,3,5,2,1,0
1241,53,No,Travel_Rarely,Sales,2,2,Medical,3,Male,3,4,Manager,3,Divorced,14852,6,No,13,3,1,22,3,4,17,13,15,2
1242,30,No,Travel_Rarely,Sales,8,2,Other,3,Male,3,3,Sales Executive,3,Divorced,7264,5,No,11,3,1,10,2,4,8,4,7,7
1243,38,No,Non-Travel,Sales,10,3,Technical Degree,3,Female,3,2,Sales Executive,4,Single,5666,1,Yes,13,3,0,6,1,3,5,3,1,3
1244,35,No,Travel_Rarely,Sales,3,4,Life Sciences,4,Male,3,3,Sales Executive,4,Divorced,7823,6,No,13,3,1,12,2,3,10,9,0,8
1245,39,No,Travel_Rarely,Sales,2,5,Life Sciences,1,Male,4,3,Sales Executive,3,Single,7880,0,No,18,3,0,9,3,3,8,7,0,7
1246,40,Yes,Non-Travel,Sales,24,3,Life Sciences,2,Female,4,4,Sales Executive,2,Single,13194,4,Yes,16,3,0,22,2,2,1,0,0,0
1247,36,No,Non-Travel,Sales,8,4,Technical Degree,1,Male,3,2,Sales Executive,4,Divorced,5079,4,No,13,3,2,12,3,3,7,7,0,7
1248,33,No,Non-Travel,Sales,17,3,Life Sciences,4,Male,3,4,Manager,3,Single,17444,1,No,11,3,0,10,2,3,10,8,6,0
1249,47,No,Travel_Rarely,Sales,4,2,Life Sciences,4,Female,3,2,Sales Executive,4,Single,4163,1,Yes,17,3,0,9,0,3,9,0,0,7
1250,42,No,Travel_Rarely,Sales,5,2,Marketing,4,Male,3,5,Manager,3,Married,18303,6,No,13,3,0,21,3,4,1,0,0,0
1251,38,No,Travel_Rarely,Sales,3,4,Life Sciences,2,Male,3,2,Sales Executive,4,Single,6861,8,Yes,12,3,0,19,1,3,1,0,0,0
1252,26,Yes,Non-Travel,Sales,29,2,Medical,2,Male,1,2,Sales Executive,1,Single,4969,8,No,18,3,0,7,6,3,2,2,2,2
1253,52,Yes,Travel_Rarely,Sales,2,1,Marketing,1,Female,1,5,Manager,4,Married,19845,1,No,15,3,1,33,3,3,32,14,6,9
1254,44,No,Travel_Rarely,Sales,28,3,Medical,4,Female,4,4,Sales Executive,4,Married,13320,3,Yes,18,3,1,23,2,3,12,11,11,11
1255,50,No,Non-Travel,Sales,1,3,Life Sciences,4,Female,3,2,Sales Executive,3,Married,6347,0,No,12,3,1,19,3,3,18,7,0,13
1256,33,No,Non-Travel,Sales,8,1,Life Sciences,2,Female,2,1,Sales Representative,4,Single,2342,0,No,19,3,0,3,2,2,2,2,2,2
1257,45,No,Travel_Rarely,Sales,11,2,Life Sciences,4,Female,3,4,Manager,4,Married,17650,3,No,13,3,1,26,4,4,9,3,1,1
1258,34,No,Travel_Rarely,Sales,1,4,Marketing,2,Male,4,2,Sales Executive,4,Divorced,9725,0,No,11,3,1,16,2,2,15,1,0,9
1259,59,No,Travel_Rarely,Sales,1,2,Technical Degree,2,Male,3,3,Manager,4,Married,11904,3,Yes,14,3,1,14,1,1,6,4,0,4
1260,53,No,Travel_Frequently,Sales,2,3,Marketing,3,Female,2,3,Sales Executive,2,Married,7525,2,No,12,3,1,30,2,3,15,7,6,12
1261,34,No,Travel_Rarely,Sales,10,4,Life Sciences,3,Female,3,1,Sales Representative,3,Married,2220,1,Yes,19,3,1,1,2,3,1,1,0,0
1262,28,No,Travel_Rarely,Sales,10,1,Medical,4,Male,3,1,Sales Representative,2,Married,1052,1,No,22,4,0,1,5,3,1,0,0,0
1263,40,No,Travel_Rarely,Sales,26,3,Marketing,3,Male,3,2,Sales Executive,1,Married,8396,1,No,14,3,1,8,3,2,7,7,7,5
1264,54,No,Travel_Rarely,Sales,2,4,Life Sciences,3,Female,2,3,Sales Executive,3,Married,10686,6,No,11,3,1,13,4,3,9,4,7,0
1265,43,No,Travel_Rarely,Sales,25,3,Medical,3,Male,2,3,Sales Executive,4,Divorced,10798,5,No,13,3,1,18,5,3,1,0,0,0
1266,20,Yes,Travel_Frequently,Sales,9,3,Marketing,4,Female,3,1,Sales Representative,4,Single,2323,1,Yes,14,3,0,2,3,3,2,2,0,2
1267,35,Yes,Travel_Rarely,Sales,4,3,Technical Degree,4,Male,3,3,Sales Executive,1,Single,9582,0,Yes,22,4,0,9,2,3,8,7,4,7
1268,37,No,Travel_Rarely,Sales,10,4,Life Sciences,4,Female,2,2,Sales Executive,4,Divorced,6694,2,Yes,14,3,3,8,5,3,1,0,0,0
1269,50,Yes,Travel_Frequently,Sales,1,4,Other,4,Male,3,2,Sales Executive,3,Single,4728,3,Yes,14,3,0,5,4,3,0,0,0,0
1270,33,No,Travel_Frequently,Sales,7,3,Life Sciences,4,Female,3,2,Sales Executive,2,Married,4302,0,No,17,3,1,4,3,3,3,2,0,2
1271,45,No,Non-Travel,Sales,9,4,Life Sciences,2,Female,2,2,Sales Executive,3,Married,5593,1,No,13,3,1,15,2,3,15,10,4,12
1272,38,No,Travel_Rarely,Sales,10,4,Marketing,3,Male,2,3,Sales Executive,3,Divorced,8740,0,Yes,14,3,2,9,2,3,8,7,2,7
1273,46,No,Travel_Rarely,Sales,3,1,Marketing,1,Male,3,4,Manager,3,Married,17465,3,No,12,3,1,23,3,3,12,9,4,9
1274,38,No,Travel_Rarely,Sales,2,2,Marketing,4,Male,3,3,Sales Executive,2,Single,7351,7,No,16,3,0,10,2,3,1,0,0,0
1275,31,No,Travel_Frequently,Sales,20,3,Life Sciences,3,Male,4,1,Sales Representative,4,Married,2791,0,No,12,3,1,3,4,3,2,2,2,2
1276,35,No,Travel_Frequently,Sales,11,2,Marketing,4,Male,3,2,Sales Executive,4,Divorced,4968,1,No,11,3,1,5,3,3,5,2,0,2
1277,49,No,Travel_Rarely,Sales,8,4,Technical Degree,4,Male,2,4,Sales Executive,2,Married,13120,6,No,17,3,1,22,3,3,9,8,2,3
1278,33,Yes,Travel_Rarely,Sales,9,4,Marketing,1,Female,3,2,Sales Executive,1,Single,8224,0,Yes,17,3,0,6,3,3,5,2,0,3
1279,34,No,Travel_Rarely,Sales,9,1,Life Sciences,2,Female,3,2,Sales Executive,3,Married,5714,1,No,20,4,0,6,3,2,6,5,1,3
1280,29,Yes,Travel_Rarely,Sales,23,1,Life Sciences,4,Female,2,3,Sales Executive,1,Married,7336,1,No,13,3,1,11,3,1,11,8,3,10
1281,42,Yes,Travel_Frequently,Sales,12,3,Life Sciences,3,Male,3,4,Sales Executive,1,Single,13758,0,Yes,12,3,0,22,2,2,21,9,13,14
1282,42,No,Travel_Rarely,Sales,4,4,Marketing,2,Male,3,2,Sales Executive,1,Single,5155,7,No,13,3,0,9,3,4,6,4,1,5
1283,30,No,Travel_Rarely,Sales,10,3,Marketing,3,Male,2,2,Sales Executive,3,Married,6578,1,No,18,3,1,10,3,3,10,3,1,4
1284,43,Yes,Travel_Rarely,Sales,9,3,Marketing,1,Female,1,2,Sales Executive,3,Single,5346,8,No,13,3,0,7,2,2,4,3,1,3
1285,32,No,Non-Travel,Sales,2,1,Life Sciences,3,Female,3,1,Sales Representative,1,Divorced,2827,1,No,12,3,3,1,3,3,1,0,0,0
1286,46,No,Travel_Rarely,Sales,2,3,Marketing,3,Female,3,4,Manager,1,Married,17048,8,No,23,4,0,28,2,3,26,15,15,9
1287,30,No,Travel_Rarely,Sales,29,4,Life Sciences,3,Male,3,2,Sales Executive,1,Divorced,4115,8,No,19,3,3,8,3,3,4,3,0,3
1288,40,No,Travel_Frequently,Sales,2,4,Medical,2,Male,3,2,Sales Executive,2,Married,4327,5,No,12,3,3,5,2,3,0,0,0,0
1289,35,No,Travel_Rarely,Sales,17,4,Life Sciences,3,Male,3,2,Sales Executive,1,Married,8966,3,Yes,15,3,3,15,2,3,7,7,1,7
1290,33,No,Travel_Frequently,Sales,25,3,Medical,2,Female,3,2,Sales Executive,3,Married,4539,1,No,12,3,1,10,3,2,10,7,0,1
1291,20,No,Travel_Rarely,Sales,21,3,Marketing,3,Male,4,1,Sales Representative,4,Single,2678,1,No,17,3,0,2,2,3,2,1,2,2
1292,60,No,Travel_Rarely,Sales,7,4,Marketing,2,Male,4,2,Sales Executive,4,Divorced,5220,0,Yes,18,3,1,12,3,3,11,7,1,9
1293,40,No,Travel_Rarely,Sales,10,3,Technical Degree,2,Female,2,2,Sales Executive,2,Divorced,6852,7,No,12,3,1,7,2,4,5,1,1,3
1294,25,No,Travel_Rarely,Sales,10,4,Life Sciences,3,Male,3,2,Sales Executive,4,Single,4950,0,No,14,3,0,5,4,3,4,3,1,1
1295,35,No,Non-Travel,Sales,8,2,Marketing,3,Female,2,3,Sales Executive,4,Married,10377,4,Yes,11,3,1,16,6,2,13,2,4,12
1296,59,No,Travel_Rarely,Sales,3,3,Life Sciences,3,Female,2,2,Sales Executive,4,Single,5171,5,No,17,3,0,13,2,3,6,1,0,5
1297,44,No,Travel_Rarely,Sales,5,3,Marketing,2,Male,3,5,Manager,2,Married,18213,7,No,11,3,1,26,5,3,22,9,3,10
1298,33,No,Travel_Rarely,Sales,10,5,Marketing,4,Male,4,3,Sales Executive,3,Divorced,8380,0,Yes,14,3,2,10,3,3,9,8,0,8
1299,25,Yes,Travel_Frequently,Sales,24,1,Life Sciences,3,Male,1,1,Sales Representative,4,Single,1118,1,Yes,14,3,0,1,4,3,1,0,1,0
1300,45,Yes,Travel_Rarely,Sales,2,3,Marketing,1,Female,1,5,Manager,2,Single,18824,2,Yes,16,3,0,26,2,3,24,10,1,11
1301,46,No,Travel_Rarely,Sales,4,2,Marketing,4,Female,2,5,Manager,2,Married,18789,2,No,14,3,1,26,2,3,11,4,0,8
1302,34,No,Travel_Rarely,Sales,2,3,Marketing,3,Female,3,2,Sales Executive,1,Single,4538,0,Yes,12,3,0,4,3,3,3,2,0,2
1303,51,No,Travel_Frequently,Sales,9,3,Life Sciences,4,Male,3,5,Manager,2,Divorced,19847,4,Yes,24,4,1,31,5,2,29,10,11,10
1304,43,No,Travel_Rarely,Sales,4,4,Marketing,4,Female,2,3,Sales Executive,4,Single,10231,3,No,14,3,0,23,3,4,21,7,15,17
1305,32,No,Travel_Rarely,Sales,8,3,Medical,3,Male,4,2,Sales Executive,4,Married,6209,1,No,15,3,2,10,4,4,10,7,0,8
1306,40,Yes,Travel_Rarely,Sales,25,4,Marketing,4,Male,2,3,Sales Executive,2,Single,9094,2,Yes,12,3,0,9,2,3,5,4,1,0
1307,52,Yes,Travel_Rarely,Sales,5,3,Life Sciences,2,Male,3,3,Sales Executive,2,Single,8446,9,Yes,19,3,0,10,2,2,8,7,7,7
1308,31,No,Non-Travel,Sales,2,4,Life Sciences,4,Female,3,3,Sales Executive,3,Divorced,9852,1,Yes,19,3,1,10,5,2,10,8,9,6
1309,41,No,Non-Travel,Sales,10,2,Medical,3,Male,1,2,Sales Executive,2,Single,6151,1,No,13,3,0,19,4,3,19,2,11,9
1310,31,Yes,Travel_Frequently,Sales,1,3,Life Sciences,4,Female,3,1,Sales Representative,2,Single,2302,1,Yes,11,3,0,3,2,4,3,2,2,2
1311,41,No,Travel_Frequently,Sales,1,3,Marketing,3,Female,3,2,Sales Executive,1,Divorced,4103,0,No,17,3,1,10,2,3,9,3,1,7
1312,38,No,Travel_Rarely,Sales,2,2,Life Sciences,2,Female,3,2,Sales Executive,1,Divorced,6893,3,No,15,3,1,11,3,3,7,7,1,7
1313,34,No,Travel_Rarely,Sales,15,2,Medical,3,Female,3,2,Sales Executive,1,Single,6125,1,No,12,3,0,10,6,4,10,8,9,6
1314,36,No,Travel_Frequently,Sales,7,3,Marketing,1,Female,4,2,Sales Executive,1,Married,4639,2,No,16,3,1,17,2,2,15,7,6,13
1315,27,No,Travel_Rarely,Sales,11,3,Medical,3,Female,4,1,Sales Representative,4,Married,2534,8,No,14,3,1,5,4,3,1,0,0,0
1316,27,No,Travel_Frequently,Sales,2,1,Life Sciences,4,Male,1,2,Sales Executive,4,Single,5071,3,No,20,4,0,8,3,3,6,2,0,0
1317,55,Yes,Travel_Rarely,Sales,13,4,Marketing,1,Male,4,4,Sales Executive,3,Single,13695,6,Yes,17,3,0,24,2,2,19,7,3,8
1318,31,Yes,Travel_Frequently,Sales,2,3,Life Sciences,3,Female,2,1,Sales Representative,4,Single,2785,7,No,14,3,0,3,3,4,1,0,0,0
1319,35,Yes,Travel_Frequently,Sales,18,4,Marketing,4,Female,3,2,Sales Executive,3,Married,4614,0,Yes,18,3,1,5,0,2,4,2,3,2
1320,28,No,Travel_Rarely,Sales,26,3,Life Sciences,3,Male,2,2,Sales Executive,1,Married,4724,1,No,11,3,1,5,0,3,5,3,0,4
1321,39,No,Travel_Rarely,Sales,21,4,Life Sciences,1,Male,2,2,Sales Executive,4,Married,6120,3,Yes,12,3,2,8,2,4,5,4,1,4
1322,51,No,Travel_Frequently,Sales,2,3,Marketing,2,Male,3,3,Sales Executive,2,Married,10596,2,No,11,3,0,14,5,3,4,2,3,2
1323,33,No,Travel_Frequently,Sales,5,1,Life Sciences,2,Male,3,2,Sales Executive,4,Married,9998,6,No,13,3,0,8,2,4,5,4,1,2
1324,32,No,Travel_Rarely,Sales,2,1,Marketing,3,Male,3,2,Sales Executive,2,Married,4078,0,Yes,13,3,3,4,3,2,3,2,1,2
1325,25,No,Travel_Rarely,Sales,18,1,Life Sciences,1,Male,4,2,Sales Executive,3,Married,6232,2,No,11,3,0,6,3,2,3,2,1,2
1326,27,No,Travel_Rarely,Sales,10,3,Marketing,4,Female,2,2,Sales Executive,4,Married,5769,1,Yes,11,3,0,6,3,3,6,2,4,4
1327,36,No,Travel_Rarely,Sales,3,4,Marketing,1,Female,3,2,Sales Executive,2,Single,9278,3,Yes,16,3,0,15,3,3,5,4,0,1
1328,31,Yes,Travel_Frequently,Sales,1,4,Life Sciences,2,Female,1,1,Sales Representative,3,Single,1359,1,No,12,3,0,1,3,3,1,0,0,0
1329,30,No,Travel_Rarely,Sales,7,4,Marketing,4,Female,3,2,Sales Executive,1,Divorced,4779,7,No,14,3,2,8,3,3,3,2,0,2
1330,36,No,Travel_Rarely,Sales,16,4,Marketing,3,Female,2,2,Sales Executive,1,Married,5647,4,No,13,3,2,11,3,2,3,2,0,2
1331,25,Yes,Travel_Rarely,Sales,9,2,Life Sciences,1,Male,2,1,Sales Representative,1,Married,4400,3,No,12,3,0,6,2,3,3,2,2,2
1332,24,No,Travel_Rarely,Sales,4,1,Medical,4,Female,3,2,Sales Executive,3,Married,4162,1,Yes,12,3,2,5,3,3,5,4,0,3
1333,32,No,Travel_Rarely,Sales,7,5,Marketing,4,Male,3,2,Sales Executive,4,Married,9204,4,No,12,3,1,7,3,2,4,3,0,3
1334,31,No,Travel_Rarely,Sales,8,2,Life Sciences,1,Male,3,3,Sales Executive,4,Divorced,10793,1,No,18,3,1,13,5,3,13,7,9,9
1335,46,Yes,Travel_Rarely,Sales,9,3,Marketing,1,Male,3,3,Sales Executive,4,Divorced,10096,4,No,11,3,1,28,1,4,7,7,4,3
1336,48,No,Travel_Rarely,Sales,7,3,Marketing,3,Male,3,2,Sales Executive,1,Divorced,5486,4,No,11,3,3,15,3,3,2,2,2,2
1337,28,No,Travel_Rarely,Sales,5,3,Medical,4,Male,3,2,Sales Executive,1,Single,8463,0,No,18,3,0,6,4,3,5,4,1,3
1338,33,No,Travel_Frequently,Sales,7,3,Medical,4,Male,3,2,Sales Executive,1,Married,4373,0,No,14,3,2,5,2,3,4,3,0,3
1339,34,No,Travel_Rarely,Sales,3,3,Other,4,Male,1,2,Sales Executive,1,Single,4759,3,No,18,3,0,15,2,3,13,9,3,12
1340,30,No,Travel_Rarely,Sales,16,1,Life Sciences,4,Male,3,2,Sales Executive,3,Married,5301,8,No,15,3,2,4,2,2,2,1,2,2
1341,44,No,Travel_Frequently,Sales,1,5,Marketing,1,Female,3,2,Sales Executive,3,Married,4768,7,No,12,3,1,11,4,2,1,0,0,0
1342,28,Yes,Travel_Frequently,Sales,1,3,Technical Degree,1,Male,3,1,Sales Representative,3,Married,2909,3,No,15,3,1,5,3,4,3,2,1,2
1343,29,Yes,Travel_Frequently,Sales,13,3,Technical Degree,1,Female,3,2,Sales Executive,2,Single,5765,5,No,11,3,0,7,4,1,5,3,0,0
1344,34,Yes,Travel_Rarely,Sales,24,4,Medical,1,Female,2,2,Sales Executive,2,Single,4599,0,Yes,23,4,0,16,2,4,15,9,10,10
1345,35,No,Travel_Rarely,Sales,7,1,Life Sciences,4,Male,3,1,Sales Representative,3,Married,2404,1,No,13,3,1,1,3,3,1,0,0,0
1346,24,No,Non-Travel,Sales,13,2,Life Sciences,4,Female,3,1,Sales Representative,2,Married,2033,1,No,13,3,1,1,2,3,1,0,0,0
1347,29,No,Travel_Rarely,Sales,19,3,Life Sciences,3,Male,2,2,Sales Executive,3,Divorced,8620,1,No,14,3,2,10,3,3,10,7,0,4
1348,47,No,Travel_Rarely,Sales,14,3,Medical,3,Female,3,2,Sales Executive,3,Married,4591,3,Yes,17,3,1,11,4,2,5,4,1,2
1349,28,No,Travel_Frequently,Sales,7,3,Life Sciences,3,Male,3,2,Sales Executive,1,Single,4898,0,No,14,3,0,5,5,3,4,2,1,3
1350,46,No,Travel_Rarely,Sales,3,3,Life Sciences,3,Female,3,4,Manager,2,Married,16606,8,No,12,3,1,23,2,4,13,12,5,1
1351,34,No,Travel_Rarely,Sales,1,3,Technical Degree,4,Male,2,3,Sales Executive,3,Married,7083,1,Yes,14,3,0,10,3,3,10,9,8,6
1352,34,No,Travel_Rarely,Sales,7,2,Technical Degree,2,Male,3,1,Sales Representative,3,Married,2308,0,Yes,25,4,1,12,4,3,11,10,5,7
1353,40,No,Travel_Rarely,Sales,9,2,Medical,1,Male,3,2,Sales Executive,1,Married,5473,0,No,12,3,0,9,5,4,8,4,7,1
1354,35,No,Travel_Rarely,Sales,28,4,Life Sciences,2,Female,2,1,Sales Representative,3,Married,2430,0,No,23,4,2,6,5,3,5,3,4,2
1355,36,No,Travel_Rarely,Sales,2,4,Life Sciences,3,Male,3,1,Sales Representative,4,Single,2644,3,Yes,21,4,0,7,3,2,3,2,1,2
1356,48,No,Travel_Rarely,Sales,16,4,Life Sciences,3,Female,3,2,Sales Executive,3,Divorced,6439,8,No,14,3,1,18,2,3,8,7,7,7
1357,33,No,Travel_Rarely,Sales,8,4,Life Sciences,1,Male,3,2,Sales Executive,1,Married,6392,2,No,13,3,1,8,6,1,2,2,2,2
1358,30,Yes,Travel_Rarely,Sales,1,3,Life Sciences,2,Male,2,2,Sales Executive,1,Married,9714,1,No,11,3,1,10,4,3,10,8,6,7
1359,30,No,Travel_Rarely,Sales,29,4,Technical Degree,3,Male,3,3,Sales Executive,2,Married,9250,3,No,12,3,1,9,3,3,4,2,1,3
1360,55,No,Travel_Rarely,Sales,26,5,Marketing,3,Male,2,5,Manager,4,Married,19586,1,No,21,4,1,36,3,3,36,6,2,13
1361,38,No,Travel_Rarely,Sales,14,3,Life Sciences,3,Male,3,2,Sales Executive,2,Married,9924,0,No,11,3,1,10,3,3,9,8,7,7
1362,38,No,Travel_Rarely,Sales,16,3,Life Sciences,2,Female,3,2,Sales Executive,2,Single,4198,2,No,12,3,0,8,5,4,3,2,1,2
1363,36,No,Travel_Rarely,Sales,1,4,Life Sciences,2,Female,3,2,Sales Executive,3,Single,6815,6,No,13,3,0,15,5,3,1,0,0,0
1364,39,No,Travel_Rarely,Sales,6,3,Medical,4,Male,4,3,Sales Executive,3,Married,8237,2,No,11,3,1,11,3,3,7,6,7,6
1365,50,No,Travel_Rarely,Sales,9,3,Marketing,3,Male,3,5,Manager,3,Married,19331,4,Yes,16,3,1,27,2,3,1,0,0,0
1366,40,No,Travel_Rarely,Sales,14,2,Life Sciences,4,Female,3,2,Sales Executive,1,Married,4639,1,No,15,3,1,5,2,3,5,4,1,2
1367,46,No,Travel_Rarely,Sales,1,4,Life Sciences,4,Male,4,4,Manager,1,Single,17567,1,No,15,3,0,27,5,1,26,0,0,12
1368,45,No,Non-Travel,Sales,26,3,Marketing,1,Male,2,2,Sales Executive,1,Married,4385,1,No,15,3,1,10,2,3,10,7,4,5
1369,31,No,Travel_Frequently,Sales,2,4,Other,4,Male,3,2,Sales Executive,1,Single,5332,7,No,13,3,0,10,3,3,5,2,0,3
1370,18,Yes,Travel_Frequently,Sales,3,2,Medical,2,Female,3,1,Sales Representative,4,Single,1569,1,Yes,12,3,0,0,2,4,0,0,0,0
1371,35,Yes,Travel_Rarely,Sales,10,3,Medical,4,Male,2,3,Sales Executive,1,Married,10306,9,No,17,3,0,15,3,3,13,12,6,0
1372,35,Yes,Travel_Rarely,Sales,15,2,Medical,1,Male,1,2,Sales Executive,4,Divorced,5440,6,Yes,14,3,2,7,2,2,2,2,2,2
1373,29,No,Travel_Rarely,Sales,10,3,Medical,3,Male,2,2,Sales Executive,3,Single,5869,9,No,11,3,0,8,2,3,5,2,1,4
1374,20,No,Travel_Rarely,Sales,2,3,Medical,3,Female,3,1,Sales Representative,3,Single,2783,1,No,19,3,0,2,3,3,2,2,2,2
1375,35,Yes,Travel_Frequently,Sales,12,4,Other,4,Male,3,2,Sales Executive,4,Single,4581,3,Yes,24,4,0,13,2,4,11,9,6,7
1376,29,No,Travel_Rarely,Sales,5,3,Medical,1,Male,2,2,Sales Executive,2,Divorced,4187,1,Yes,13,3,1,10,3,2,10,0,0,9
1377,33,No,Travel_Rarely,Sales,2,4,Medical,4,Male,3,2,Sales Executive,4,Divorced,5505,1,No,14,3,2,6,5,3,6,2,0,4
1378,31,No,Travel_Rarely,Sales,5,4,Life Sciences,1,Female,3,2,Sales Executive,4,Married,5476,1,No,11,3,2,10,2,3,10,0,0,2
1379,47,No,Travel_Rarely,Sales,2,4,Life Sciences,2,Female,4,4,Manager,2,Divorced,15972,6,No,14,3,3,29,2,3,3,2,1,2
1380,41,No,Travel_Rarely,Sales,23,2,Life Sciences,4,Male,3,3,Sales Executive,3,Single,7082,3,Yes,16,3,0,21,2,3,2,0,0,2
1381,20,No,Travel_Rarely,Sales,9,1,Life Sciences,4,Male,3,1,Sales Representative,1,Single,2728,1,No,11,3,0,2,3,3,2,2,0,2
1382,33,No,Non-Travel,Sales,16,3,Life Sciences,3,Female,3,2,Sales Executive,4,Divorced,5368,1,Yes,25,4,1,7,2,3,6,5,1,2
1383,48,Yes,Travel_Frequently,Sales,7,2,Medical,4,Female,3,1,Sales Representative,3,Married,2655,2,Yes,11,3,2,19,3,3,9,7,7,7
1384,37,No,Travel_Frequently,Sales,1,4,Medical,3,Male,1,2,Sales Executive,4,Divorced,9525,1,No,14,3,2,6,2,2,6,3,1,3
1385,23,Yes,Travel_Rarely,Sales,7,3,Life Sciences,3,Male,3,1,Sales Representative,4,Divorced,2275,1,Yes,21,4,1,3,2,3,3,2,0,2
1386,43,No,Travel_Rarely,Sales,2,3,Medical,4,Male,3,2,Sales Executive,4,Married,7847,1,Yes,17,3,1,10,3,3,10,9,8,8
1387,41,No,Travel_Rarely,Sales,6,3,Marketing,4,Male,3,3,Sales Executive,3,Single,9241,1,No,12,3,0,10,3,3,10,8,8,7
1388,36,No,Travel_Rarely,Sales,2,4,Life Sciences,3,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,0,17,2,2,13,7,6,7
1389,47,Yes,Travel_Frequently,Sales,9,3,Life Sciences,3,Male,1,4,Sales Executive,3,Married,12936,7,No,11,3,0,25,3,1,23,5,14,10
1390,47,No,Non-Travel,Sales,2,4,Marketing,3,Male,3,2,Sales Executive,2,Married,4978,7,No,11,3,1,4,3,1,1,0,0,0
1391,46,No,Travel_Rarely,Sales,2,3,Life Sciences,3,Male,3,3,Sales Executive,4,Divorced,10368,4,Yes,12,3,1,13,5,2,10,6,0,3
1392,36,Yes,Travel_Rarely,Sales,13,5,Marketing,2,Male,2,2,Sales Executive,1,Divorced,6134,5,Yes,13,3,3,16,3,3,2,2,2,2
1393,32,Yes,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,1,2,Sales Executive,2,Single,6735,6,No,15,3,0,10,2,3,0,0,0,0
1394,32,No,Travel_Rarely,Sales,19,3,Life Sciences,4,Male,1,3,Sales Executive,3,Married,9610,3,No,13,3,1,10,2,1,4,3,0,2
1395,40,No,Travel_Rarely,Sales,7,4,Medical,2,Male,3,5,Manager,2,Single,19833,1,No,14,3,0,21,3,2,21,8,12,8
1396,31,No,Travel_Rarely,Sales,5,3,Technical Degree,1,Male,3,2,Sales Executive,3,Married,8346,1,No,19,3,1,6,3,3,5,2,0,2
1397,29,Yes,Travel_Rarely,Sales,9,3,Marketing,2,Female,1,1,Sales Representative,2,Single,2760,1,No,13,3,0,2,3,3,2,2,2,2
1398,30,No,Travel_Rarely,Sales,15,2,Marketing,3,Male,2,3,Sales Executive,1,Divorced,7140,2,No,11,3,1,12,2,3,7,7,1,7
1399,33,No,Non-Travel,Sales,2,3,Marketing,4,Female,3,2,Sales Executive,2,Single,5147,8,No,15,3,0,13,2,2,11,7,1,7
1400,49,No,Travel_Rarely,Sales,11,4,Marketing,4,Female,3,2,Sales Executive,4,Single,4507,3,No,12,3,0,8,1,4,5,1,0,4
1401,33,Yes,Travel_Rarely,Sales,16,3,Life Sciences,1,Female,3,3,Sales Executive,1,Single,8564,2,Yes,20,4,0,11,2,2,0,0,0,0
1402,31,Yes,Travel_Rarely,Sales,16,4,Marketing,1,Male,3,3,Sales Executive,3,Married,8161,2,No,13,3,3,10,2,3,1,0,0,0
1403,34,No,Non-Travel,Sales,10,3,Life Sciences,4,Male,3,2,Sales Executive,3,Divorced,4001,1,Yes,14,3,1,15,3,3,15,14,0,7
